zip,USAC_Gender,USAC_Age,Road_Cat,Track_Cat, XC_Cat, DH_Cat, OT_Cat, MX_Cat, Cross_Cat
99301,M,29,5,5,3,3,3,3,5
22066,M,50,5,5,3,3,3,3,5
21228,M,43,5,5,3,3,3,3,5
45440,M,13,5,5,3,3,3,3,5
20009,M,26,5,5,2,3,3,3,4
43230,M,47,5,5,3,3,3,3,5
26508,M,20,5,5,2,3,3,3,5
95747,M,22,5,5,3,3,3,3,5
21208,M,60,5,5,3,3,3,3,5
94558,M,56,5,5,3,3,3,3,5
8807,M,13,5,5,3,3,3,3,5
6119,M,12,5,5,3,3,3,3,5
98406,F,11,5,5,3,3,3,3,5
80205,F,35,5,5,3,3,3,3,5
75204,M,32,5,5,3,3,3,3,5
15239,M,16,5,5,3,3,3,3,5
78759,F,15,5,5,3,3,3,3,5
98117,F,30,5,5,3,3,3,3,3
15143,M,16,5,5,3,3,3,3,5
94583,M,44,5,5,3,3,3,3,5
45066,M,14,4,5,3,3,3,3,4
45066,M,16,4,5,3,3,3,3,4
60647,M,9,5,5,3,3,3,3,5
45208,M,10,5,5,3,3,3,3,5
32081,F,44,5,5,3,3,3,3,5
32081,F,9,5,5,3,3,3,3,5
10010,M,46,5,5,3,3,3,3,5
80521,M,20,5,5,3,3,3,3,5
95691,M,47,5,5,3,3,3,3,5
80023,M,10,5,5,3,3,3,3,5
1720,F,13,5,5,3,3,3,3,5
21798,M,11,5,5,3,3,3,3,5
21798,M,52,5,5,3,3,3,3,5
21042,F,13,5,5,3,3,3,3,5
45223,F,17,5,5,3,3,3,3,5
3051,M,52,5,5,3,3,3,3,5
24258,M,33,5,5,3,3,3,3,5
80301,F,9,5,5,3,3,3,3,5
75022,F,54,4,4,3,3,3,3,4
98133,F,36,5,4,3,3,3,3,5
48207,M,41,5,5,3,3,,3,5
80304,M,39,5,5,3,3,3,3,4
89509,F,47,5,5,3,3,3,3,5
60618,M,45,5,5,3,3,3,3,4
63118,M,27,5,5,3,3,3,3,5
94117,M,25,5,5,3,3,3,3,5
80027,M,15,5,5,3,3,3,3,4
43623,F,34,5,5,3,3,3,3,5
95404,M,37,5,5,3,3,3,3,5
63116,M,27,5,5,3,3,3,3,5
46808,M,43,5,5,3,3,3,3,5
45419,M,12,5,5,3,3,3,3,5
44107,M,33,5,5,3,3,3,3,5
94107,M,32,5,5,3,3,3,3,5
98116,M,51,5,5,3,3,3,3,5
93619,M,50,5,5,3,3,3,3,5
7931,F,15,5,5,3,3,3,3,5
28712,M,19,5,5,3,3,3,3,5
93406,M,21,5,5,3,3,3,3,5
11746,M,16,5,5,3,3,3,3,5
21228,M,51,5,5,3,3,3,3,4
53222,M,37,5,5,3,3,3,3,5
35209,M,44,5,5,3,3,3,3,5
39211,M,49,5,5,3,3,3,3,5
1907,M,43,5,5,3,3,3,3,5
48170,F,10,5,5,3,3,3,3,5
37069,M,52,5,5,3,3,3,3,5
60515,F,51,5,5,3,3,3,3,4
53594,M,32,5,5,3,3,3,3,5
66442,M,37,5,5,3,3,3,3,5
71104,M,29,4,5,3,3,3,3,5
85281,F,28,4,4,3,3,3,3,4
98409,F,44,5,5,3,3,3,3,5
21782,M,45,5,5,3,3,3,3,4
60647,M,10,5,5,3,3,3,3,5
64801,M,52,4,5,3,3,3,3,5
74114,M,34,5,5,3,3,3,3,5
8540,M,56,5,5,3,3,3,3,5
39047,F,34,4,5,3,3,3,3,4
74105,M,12,5,5,3,3,3,3,5
80403,M,30,5,5,3,3,3,3,5
7727,M,61,5,5,3,3,3,3,4
32667,M,54,5,5,3,3,3,3,5
95064,M,48,5,5,3,3,3,3,4
     ,F,34,5,5,3,3,3,3,3
8055,M,52,5,5,3,3,3,3,5
50226,F,39,5,5,3,3,3,3,5
95066,M,47,5,5,3,3,3,3,5
60430,M,14,5,5,3,3,3,3,5
20016,M,27,5,5,3,3,3,3,3
60304,M,42,5,5,3,3,3,3,4
75002,M,22,4,5,3,3,3,3,5
1072,F,42,5,5,3,3,3,3,5
20854,M,11,5,5,3,3,3,3,5
     ,M,55,5,5,3,3,3,3,5
21042,M,13,5,5,3,3,3,3,5
11206,M,50,5,5,3,3,3,3,5
45036,M,45,5,5,3,3,3,3,5
     ,M,27,5,5,3,3,3,3,5
6037,F,28,5,5,3,3,3,3,5
23113,M,55,5,5,3,3,3,3,5
80210,M,43,5,5,3,3,3,3,5
72223,M,40,5,5,3,3,3,3,5
60010,F,10,5,5,3,3,3,3,5
45458,F,13,5,5,3,3,3,3,5
80209,F,27,5,5,3,3,3,3,4
33166,F,29,5,5,3,3,3,3,5
64114,M,29,5,5,3,3,3,3,4
10075,M,27,4,5,3,3,3,3,5
80134,M,52,5,5,3,3,3,3,5
89134,F,36,4,5,3,3,3,3,5
10901,F,21,5,5,3,3,3,3,3
12520,M,21,4,5,3,3,3,3,4
6896,M,13,5,5,3,3,3,3,5
43017,M,10,5,5,3,3,3,3,5
27514,F,14,5,5,3,3,3,3,5
30046,M,23,5,5,3,3,3,3,5
12866,M,58,5,5,2,3,3,3,4
11215,F,9,5,5,3,3,3,3,5
45342,F,14,5,5,3,3,3,3,5
45342,M,16,5,5,3,3,3,3,5
60177,F,10,5,5,3,3,3,3,5
80403,F,28,5,5,3,3,3,3,4
46062,M,14,5,5,3,3,3,3,5
14004,M,49,5,5,3,3,3,3,5
21014,M,10,5,5,3,3,3,3,5
14226,M,26,5,5,3,3,3,3,5
19127,M,31,5,5,3,3,3,3,5
29617,F,25,5,5,3,3,3,3,5
48161,M,48,5,5,3,3,3,3,5
74114,M,7,5,5,3,3,3,3,5
52241,M,47,5,5,3,3,3,3,5
80124,F,13,5,5,3,3,3,3,5
60611,M,51,5,5,3,3,3,3,5
50401,M,33,5,5,3,3,3,3,4
84121,M,17,5,5,3,3,3,3,5
80310,M,20,5,5,3,3,3,3,5
10997,M,20,5,5,3,3,3,3,5
12866,M,40,5,5,3,3,3,3,5
94960,F,36,4,4,1,2,3,2,4
46373,M,17,5,5,3,3,3,3,5
10997,M,20,5,5,3,3,3,3,5
1545,M,54,5,5,3,3,3,3,5
21046,F,9,5,5,3,3,3,3,5
80301,M,28,5,5,3,3,3,3,5
80841,F,21,5,5,3,3,3,3,5
32514,M,50,5,5,3,3,3,3,5
80303,M,19,5,5,3,3,3,3,5
6877,M,12,5,5,3,3,3,3,5
50325,M,23,5,4,3,3,3,3,5
53226,F,34,5,5,3,3,3,3,5
20850,M,11,5,5,3,3,3,3,5
3909,M,15,5,5,1,3,3,2,4
46077,F,10,5,5,3,3,3,3,5
7093,F,36,5,5,2,3,3,3,5
8876,M,45,5,5,3,3,3,3,5
79707,F,33,4,4,3,3,3,3,4
30144,M,56,5,5,3,3,3,3,5
49009,F,49,5,5,3,3,3,3,5
68506,F,26,4,5,3,3,3,3,3
18902,F,15,5,5,3,3,3,3,5
6880,M,11,5,5,3,3,3,3,5
44107,M,32,5,5,3,3,3,3,5
50014,M,54,4,5,3,3,3,3,5
76103,M,35,4,5,2,3,3,3,4
1507,F,42,5,5,3,3,3,3,4
46077,M,44,5,5,3,3,3,3,5
45040,M,14,5,5,3,3,3,3,5
77002,F,30,5,5,3,3,3,3,5
21210,M,46,5,5,3,3,3,3,5
23322,M,43,5,5,3,3,3,3,5
7307,M,17,4,5,3,3,3,3,5
76016,M,42,5,5,1,3,3,3,5
93933,M,12,5,5,3,3,3,3,5
60091,M,10,5,5,3,3,3,3,5
17543,F,37,5,5,3,3,3,3,3
12020,M,29,5,5,3,3,3,3,4
14127,F,44,5,5,3,3,3,3,4
20009,F,29,5,5,3,3,3,3,5
27023,M,35,5,5,3,3,3,3,5
80020,M,11,5,5,3,3,3,3,5
80504,M,12,5,5,3,3,3,3,5
80304,M,14,5,5,3,3,3,3,5
80503,F,12,4,4,3,3,3,3,4
80501,M,11,5,5,3,3,3,3,5
6277,F,13,5,5,3,3,3,3,5
32459,M,26,5,5,3,3,3,3,5
6105,M,38,5,5,3,3,3,3,5
30022,M,14,5,5,3,3,3,3,5
60134,F,36,5,5,3,3,3,3,5
90277,F,38,5,5,3,3,3,3,4
14564,M,16,5,5,3,3,3,3,3
14564,M,11,5,5,3,3,3,3,5
1060,M,23,5,5,3,3,3,3,5
78628,M,16,5,5,3,3,3,3,5
27516,M,19,5,5,3,3,3,3,5
11233,M,18,5,5,3,3,3,3,5
80304,M,9,5,5,3,3,3,3,5
19512,M,24,5,5,3,3,3,3,5
14534,M,16,5,5,3,3,3,3,3
48617,M,54,5,5,3,3,3,3,5
53222,F,34,5,5,3,3,3,3,5
80207,M,41,5,5,3,3,3,3,5
6107,M,11,5,5,3,3,3,3,5
14472,M,12,5,5,3,3,3,3,5
14428,M,39,5,5,3,3,3,3,5
80127,M,13,5,5,3,3,3,3,5
86001,F,18,4,4,1,1,3,1,4
40204,F,24,4,5,2,3,3,3,3
60618,M,30,5,5,3,3,3,3,5
94903,M,18,5,5,3,3,3,3,5
94903,F,14,5,5,3,3,3,3,5
60613,M,32,5,5,3,3,3,3,4
27455,M,31,4,5,3,3,3,3,5
2465,M,9,5,5,3,3,3,3,5
75023,M,17,5,5,2,3,3,3,4
6092,M,44,4,4,3,3,3,3,4
80005,M,11,5,5,3,3,3,3,5
78249,M,26,5,5,1,3,3,3,5
45244,M,16,5,5,3,3,3,3,5
93933,M,50,5,5,3,3,3,3,5
2135,M,25,5,5,3,3,3,3,3
60565,M,43,5,5,3,3,3,3,5
94549,F,23,2,4,1,1,3,1,3
53211,M,45,5,5,3,3,3,3,5
80127,M,14,5,5,3,3,3,3,5
2762,M,49,5,5,3,3,3,3,5
80501,F,10,5,5,3,3,3,3,5
11418,F,9,5,5,3,3,3,3,5
49253,M,43,5,5,3,3,3,3,4
80111,M,8,5,5,3,3,3,3,5
17846,M,45,5,5,3,3,3,3,5
75093,M,51,5,5,3,3,3,3,5
89521,M,34,5,5,3,3,3,3,5
60614,F,11,5,5,3,3,3,3,5
60614,M,45,5,5,3,3,3,3,5
48197,M,47,5,5,3,3,3,3,5
94118,M,17,4,5,3,3,3,3,5
66220,F,56,5,5,3,3,3,3,4
60067,M,31,5,5,3,3,3,3,5
33558,F,42,4,5,3,3,3,3,5
27587,F,59,5,5,3,3,3,3,5
81507,M,44,5,5,3,3,3,3,5
92101,M,71,5,5,3,3,3,3,5
27514,M,16,5,5,3,3,3,3,5
27514,F,6,5,5,3,3,3,3,5
27514,M,14,5,5,3,3,3,3,5
60629,M,17,5,5,3,3,3,3,5
92630,F,50,5,5,3,3,3,3,5
80302,M,10,5,5,3,3,3,3,5
68124,M,15,5,5,3,3,3,3,5
20002,M,35,5,5,3,3,3,3,4
13037,M,13,5,5,3,3,3,3,5
94526,M,16,5,5,3,3,3,3,5
11901,M,25,4,5,3,3,3,3,5
15005,M,43,5,5,3,3,3,3,5
81621,M,43,5,5,3,3,3,3,5
20814,F,43,5,5,3,3,3,3,5
74011,F,47,5,5,3,3,3,3,5
73034,M,32,4,5,3,3,3,3,5
21230,M,54,5,5,3,3,3,3,5
21230,M,12,5,5,3,3,3,3,5
97703,M,13,5,5,3,3,3,3,2
92008,M,15,5,5,3,3,3,3,5
60067,M,14,5,5,3,3,3,3,5
62401,F,51,5,5,3,3,3,3,5
48220,M,31,5,5,3,3,3,3,5
60647,M,33,5,5,3,3,3,3,5
80126,M,10,5,5,3,3,3,3,5
43146,M,49,5,5,3,3,3,3,5
28031,F,23,5,5,3,3,3,3,5
60171,M,44,5,5,3,3,3,3,4
19004,F,10,5,5,3,3,3,3,4
6810,M,16,5,5,3,3,3,3,5
81231,M,19,5,5,3,3,3,3,5
27023,M,16,5,5,3,1,3,3,5
14610,M,11,5,5,3,3,3,3,5
14610,M,12,5,5,3,3,3,3,5
20817,F,46,5,5,3,3,3,3,5
80906,M,27,5,5,3,3,3,3,4
83014,M,58,5,5,3,3,3,3,5
27514,F,49,5,5,3,3,3,3,5
27514,M,14,5,5,3,3,3,3,4
74120,M,68,5,5,3,3,3,3,5
63105,M,38,5,5,3,3,3,3,5
27591,M,56,5,5,3,3,3,3,4
48198,M,36,5,5,3,3,3,3,5
27514,M,12,5,5,3,3,3,3,5
27514,F,46,5,5,3,3,3,3,5
27514,M,9,5,5,3,3,3,3,5
24592,M,19,5,5,3,3,3,3,5
80503,M,12,5,5,3,3,3,3,5
23322,F,14,5,5,3,3,3,3,5
18964,M,47,5,5,3,3,3,3,4
2130,F,26,5,5,3,3,3,3,5
22601,M,29,5,5,3,3,3,3,5
80305,M,10,5,5,3,3,3,3,5
28711,M,35,5,5,3,3,3,3,5
18951,M,51,5,5,3,3,3,3,4
30907,M,24,3,5,3,3,3,3,4
27514,F,10,5,5,3,3,3,3,5
55447,M,9,5,5,3,3,3,3,5
90042,M,44,5,5,3,3,3,3,3
6001,M,14,5,5,3,3,3,3,5
27510,F,10,5,5,3,3,3,3,5
80027,M,37,5,5,3,3,3,3,5
76006,F,24,5,5,3,3,3,2,5
18901,M,12,5,5,3,3,3,3,5
1075,M,42,5,5,3,3,3,3,4
76244,M,46,5,5,3,3,3,3,5
14472,M,12,5,5,3,3,3,3,5
14472,M,12,5,5,3,3,3,3,5
27516,M,9,5,5,3,3,3,3,5
44135,M,32,5,5,3,3,3,3,4
54915,M,10,5,5,3,3,3,3,5
20895,M,9,5,5,3,3,3,3,5
27040,M,17,5,5,3,3,3,3,5
17543,M,36,5,5,3,3,3,3,5
60629,M,15,5,5,3,3,3,3,5
80112,F,10,5,5,3,3,3,3,5
80841,M,20,5,5,3,3,3,3,5
59601,M,39,5,5,3,3,3,3,5
74114,M,50,5,5,3,3,3,3,5
95054,M,14,5,5,3,3,3,3,5
76006,F,57,5,5,3,3,3,3,5
21136,M,9,5,5,3,3,3,3,5
55372,M,15,5,5,3,3,3,3,5
27510,M,11,5,5,3,3,3,3,5
44313,M,30,5,5,3,3,3,3,4
60025,M,9,5,5,3,3,3,3,5
12180,M,32,5,5,3,3,3,3,5
66205,M,59,5,5,3,3,3,3,5
77429,M,34,5,5,3,3,3,3,5
27707,M,10,5,5,3,3,3,3,5
86001,F,24,4,5,3,3,3,3,5
60091,M,43,5,5,3,3,3,3,5
66226,M,43,5,5,3,3,3,3,5
64151,F,36,5,5,3,3,3,3,5
22124,F,26,5,5,3,3,3,3,5
27105,M,9,5,5,3,3,3,3,5
94305,M,25,5,5,3,3,3,3,5
80021,F,30,5,5,3,3,3,3,5
46033,F,41,5,5,3,3,3,3,5
46033,M,13,5,5,3,3,3,3,5
27406,M,52,4,5,3,3,3,3,5
22204,M,15,5,5,3,3,3,3,5
22204,F,17,4,4,3,3,3,3,4
22203,M,16,5,5,3,3,3,3,5
59715,M,24,5,5,3,3,3,3,5
2143,M,37,5,5,3,3,3,3,5
27312,M,11,5,5,3,3,3,3,5
94608,M,31,5,5,3,3,3,3,5
49855,M,50,5,5,3,3,3,3,5
60202,F,18,5,5,3,3,3,3,5
2673,F,58,5,5,3,3,3,3,5
12309,M,11,5,5,3,3,3,3,5
12309,F,13,5,5,3,3,3,3,5
12309,M,50,5,5,3,3,3,3,4
80304,M,10,5,5,3,3,3,3,5
80831,M,17,5,3,3,3,3,3,5
46062,F,15,5,5,3,3,3,3,4
78374,F,21,4,5,3,3,3,3,5
3842,M,50,5,5,3,3,3,3,5
27514,F,42,5,5,3,3,3,3,5
27516,F,10,5,5,3,3,3,3,5
66205,M,9,5,5,3,3,3,3,5
13066,F,11,5,5,3,3,3,3,5
53092,M,55,5,5,3,3,3,3,5
30046,M,35,5,5,3,3,3,3,5
48059,M,61,5,5,3,3,3,3,5
40503,M,35,5,5,3,3,3,3,3
96160,F,15,5,5,3,3,3,3,5
28806,M,34,1,1,3,3,,3,1
27514,F,9,5,5,3,3,3,3,5
27514,F,49,5,5,3,3,3,3,5
27514,M,50,5,5,3,3,3,3,5
80108,F,14,5,5,3,3,3,3,5
80108,M,16,5,5,3,3,3,3,5
11766,M,15,5,5,3,3,3,3,5
53704,M,9,5,5,3,3,3,3,5
77095,M,36,4,5,3,3,3,3,5
52353,F,19,2,2,1,3,3,3,2
84108,M,37,5,5,3,3,3,3,5
99223,F,10,4,4,3,3,3,3,4
99205,M,17,5,5,3,3,3,3,5
99203,F,15,5,5,3,3,3,3,5
99203,M,10,5,5,3,3,3,3,5
99203,F,12,5,5,3,3,3,3,5
98117,M,11,5,5,3,3,3,3,5
98117,M,15,5,5,3,3,3,3,5
99203,F,11,4,4,3,3,3,3,4
99206,M,11,5,5,3,3,3,3,5
99212,M,17,5,5,3,3,3,3,4
20001,M,33,5,5,3,3,3,3,4
27614,M,54,5,5,3,3,3,3,5
12019,M,50,5,5,2,3,3,2,4
27608,M,29,5,5,3,3,3,3,4
2472,M,38,5,5,3,3,3,3,4
90265,M,16,5,5,3,3,3,3,5
77018,M,14,5,5,3,3,3,3,5
60629,M,14,5,5,3,3,3,3,5
77381,M,20,4,5,3,3,3,3,5
6029,M,11,5,5,3,3,3,3,5
93561,M,19,5,5,1,3,3,3,5
22079,M,9,5,5,3,3,3,3,5
53122,F,32,3,5,3,3,3,3,3
48329,M,44,5,5,3,3,3,3,5
21703,M,12,5,5,3,3,3,3,5
13035,M,11,5,5,3,3,3,3,5
66061,F,8,5,5,3,3,3,3,5
60134,M,11,5,5,3,3,3,3,5
60134,M,11,5,5,3,3,3,3,5
66062,M,70,5,5,3,3,3,3,5
2030,M,46,5,5,3,3,3,3,5
22102,M,17,5,5,3,3,3,3,5
27608,M,33,5,5,3,3,3,3,5
22314,M,50,5,5,3,3,3,3,5
19610,M,47,5,5,3,3,3,3,5
10996,M,21,5,5,3,3,3,3,5
46062,M,46,5,5,3,3,3,3,5
14424,F,13,5,5,3,3,3,3,5
14424,M,16,5,5,3,3,3,3,5
20010,M,38,5,5,3,3,3,3,5
80020,M,41,5,5,3,3,3,3,5
80124,F,10,5,5,3,3,3,3,5
60126,M,14,5,5,3,3,3,3,5
80305,M,35,5,5,3,3,3,3,4
22025,M,12,5,5,3,3,3,3,5
53211,F,23,5,5,3,3,3,3,3
66202,F,8,5,5,3,3,3,3,5
80305,F,9,5,5,3,3,3,3,5
60540,M,41,5,5,3,3,3,3,5
42240,M,19,5,5,3,3,3,3,5
47203,M,32,5,5,3,3,3,3,4
1776,F,17,5,5,3,3,3,3,5
47201,M,21,5,5,3,3,3,3,5
48124,M,25,4,5,1,3,3,3,5
22902,M,29,5,5,3,3,3,3,5
17543,M,10,5,5,3,3,3,3,5
48167,M,42,5,5,3,3,3,3,5
80504,M,12,5,5,3,3,3,3,5
80238,M,33,5,5,3,3,3,3,4
98070,M,45,5,5,3,3,3,3,4
44224,F,33,5,5,3,3,3,3,5
11102,M,43,5,5,3,3,3,3,5
22207,M,10,5,5,3,3,3,3,5
49085,F,56,5,5,3,3,3,3,5
85249,M,34,5,5,3,3,3,3,5
33406,M,51,5,5,3,3,3,3,5
54220,M,23,5,5,3,3,3,3,4
96822,M,55,5,5,3,3,3,3,5
80303,F,12,5,5,3,3,3,3,5
60607,M,32,5,5,3,3,3,3,4
75034,M,55,4,5,3,3,3,3,5
60153,F,38,5,5,3,3,3,3,5
84105,F,52,5,5,3,3,3,3,5
61571,M,39,5,5,3,3,3,3,5
97031,M,44,5,5,2,3,3,2,2
59808,M,11,5,5,3,3,3,3,5
2864,M,44,5,5,3,3,3,3,5
95242,M,62,5,5,3,3,3,3,5
95630,M,59,5,5,3,3,3,3,5
     ,F,43,5,5,3,3,3,3,5
21224,F,11,5,5,3,3,3,3,5
20003,F,30,5,5,3,3,3,3,4
21224,F,13,5,5,3,3,3,3,5
74063,M,13,5,5,3,3,3,3,5
47401,M,24,5,5,1,2,3,2,3
20817,F,14,5,5,3,3,3,3,5
20817,M,11,5,5,3,3,3,3,5
59701,M,30,5,5,3,3,3,3,5
32502,M,49,5,5,3,3,3,3,5
19118,M,11,5,5,3,3,3,3,5
93704,M,45,5,5,3,3,3,3,5
92057,F,49,5,5,3,3,3,3,5
21911,M,52,5,5,3,3,3,3,4
19128,F,26,5,5,3,3,3,3,5
27408,M,16,5,5,3,3,3,3,5
95631,M,17,5,5,3,3,3,3,5
19148,F,26,5,5,3,3,3,3,5
32571,F,17,5,5,3,3,3,3,5
32571,M,14,5,5,3,3,3,3,5
18944,M,38,5,5,2,3,3,3,4
80210,F,19,5,5,3,3,3,3,5
90005,M,42,5,5,3,3,3,3,5
2492,M,53,5,5,3,3,3,3,4
81224,F,11,5,5,3,3,3,3,5
80123,M,15,5,5,3,3,3,3,5
80503,M,45,5,5,3,3,3,3,4
93907,M,17,5,5,3,3,3,3,5
79936,M,18,5,5,2,3,3,3,5
97007,M,50,5,5,3,3,3,3,5
94019,M,48,5,5,3,3,3,3,5
1803,M,18,5,5,3,3,3,3,5
6066,M,11,5,5,3,3,3,3,5
20832,F,10,5,5,3,3,3,3,5
78722,M,32,5,5,3,3,3,3,5
1507,M,20,4,3,3,3,3,3,4
80919,M,18,5,5,3,3,3,3,5
48390,M,47,5,5,3,3,3,3,5
80919,M,68,5,5,3,3,3,3,5
52501,M,19,5,5,3,3,3,3,5
19147,M,30,5,5,2,3,3,3,5
60647,M,30,5,5,3,3,3,3,5
84043,M,43,5,5,3,3,3,3,3
46168,M,42,5,5,3,3,3,3,5
90277,M,63,5,5,3,3,3,3,5
86001,M,22,5,5,3,3,3,3,5
60012,M,19,4,5,3,3,3,3,5
21204,M,10,5,5,3,3,3,3,5
20002,M,55,5,5,3,3,3,3,5
70525,M,40,5,5,3,3,3,3,5
6611,M,59,5,5,3,3,3,3,5
75078,M,52,5,5,3,3,3,3,5
2882,M,38,5,5,3,3,3,3,5
47408,M,49,5,5,3,3,3,3,5
80403,M,33,5,5,3,3,3,3,5
20817,F,42,5,5,3,3,3,3,5
80138,M,12,5,5,3,3,3,3,5
80305,F,15,5,5,3,3,3,3,5
76513,M,14,5,5,3,3,3,3,5
80302,M,20,5,5,3,2,3,3,5
20854,M,64,5,5,3,3,3,3,5
21042,M,11,5,5,3,3,3,3,5
81521,M,54,5,5,2,3,2,3,5
76706,F,22,5,5,2,3,3,3,5
48380,M,53,5,5,3,3,3,3,5
93940,M,32,5,5,1,3,3,3,5
80403,M,12,5,5,3,3,3,3,5
74137,M,29,5,5,3,3,3,3,5
55404,M,32,5,5,3,3,3,3,4
77040,M,47,5,5,3,3,3,3,5
85706,M,18,5,5,3,3,3,3,5
20678,M,17,5,5,3,3,3,3,5
48105,M,37,5,5,3,3,3,3,5
97702,M,18,5,5,2,3,2,3,3
84604,M,18,5,5,3,3,3,3,5
19116,M,60,5,5,3,3,3,3,5
17078,M,47,5,5,3,3,3,3,5
17406,F,42,5,5,3,3,3,3,5
81601,M,17,5,5,3,2,3,3,5
74820,M,15,5,5,3,3,3,3,5
83844,M,22,5,5,3,3,3,3,5
46208,M,13,5,5,3,3,3,3,5
85308,M,18,5,5,3,3,3,3,5
78641,M,24,5,5,3,3,3,3,5
29617,M,28,3,5,3,3,3,3,5
60073,M,31,5,5,2,3,3,3,5
48230,M,58,5,5,3,3,3,3,5
60526,M,19,5,5,2,3,3,3,5
80919,M,32,5,5,3,3,3,3,5
74105,F,51,5,5,3,3,3,3,5
22201,M,45,5,5,3,3,3,3,5
37221,M,23,5,5,3,3,3,3,5
53179,M,48,5,5,3,3,3,3,5
53718,M,38,5,5,3,3,3,3,4
74112,M,48,5,5,3,3,3,3,5
89074,M,18,5,5,3,3,3,3,5
98199,M,62,5,5,3,3,3,3,5
21045,F,9,5,5,3,3,3,3,5
59802,M,32,5,5,3,3,3,3,5
13104,M,17,5,5,3,3,3,3,5
28801,M,17,5,5,3,3,3,3,5
80503,M,11,5,5,3,3,3,3,5
80503,M,9,5,5,3,3,3,3,5
80303,F,50,5,5,3,3,3,3,4
87122,F,62,5,5,3,3,3,3,5
1116,M,51,5,5,3,3,3,3,5
44022,M,57,5,5,3,3,3,3,5
70601,M,12,5,5,3,3,3,3,5
80216,M,23,5,5,3,3,3,3,5
80206,M,28,4,5,3,3,3,3,3
80302,F,10,5,5,3,3,3,3,5
81632,M,15,5,5,3,3,3,3,5
45373,M,12,5,5,3,3,3,3,5
45373,M,14,5,5,3,3,3,3,5
3824,M,22,5,5,3,3,3,3,5
32703,M,40,4,5,3,3,3,3,5
77058,M,46,5,5,3,3,3,3,5
80027,M,13,5,5,3,3,3,3,5
61938,M,46,5,5,3,3,3,3,5
47178,M,56,5,5,3,3,3,3,5
21042,M,46,5,5,3,3,3,3,5
78746,M,9,5,5,3,3,3,3,5
40026,F,11,5,5,3,3,3,3,5
97217,F,27,4,3,3,3,3,3,4
95670,M,48,5,5,3,3,3,3,5
43026,M,49,5,5,3,3,3,3,5
34205,M,52,5,5,3,3,3,3,5
43214,M,25,5,5,3,3,3,3,5
27511,M,55,5,5,3,3,3,3,5
23507,F,26,5,5,3,3,3,3,4
61820,M,28,5,5,3,3,3,3,5
54115,M,49,5,5,3,3,3,3,4
73521,M,33,5,5,3,3,3,3,5
17545,M,18,5,5,3,3,3,3,5
2892,M,14,5,5,3,3,3,3,4
     ,F,11,5,5,3,3,3,3,5
2421,M,30,5,5,3,3,3,3,5
17543,M,11,5,5,3,3,3,3,5
17543,M,44,5,5,3,3,3,3,5
89705,M,55,5,5,3,3,3,3,5
4046,M,48,5,5,3,3,3,3,5
66502,F,12,5,5,3,3,3,3,5
53713,F,40,5,5,3,3,3,3,5
6105,M,27,5,5,3,3,3,3,4
14841,M,13,5,5,3,3,3,3,5
30009,M,50,5,5,3,3,3,3,5
11742,M,44,5,5,3,3,3,3,5
     ,M,8,5,5,3,3,3,3,5
49643,M,57,5,5,3,3,3,3,5
89509,M,56,5,5,3,3,3,3,5
27565,M,47,3,5,3,3,3,3,3
80841,M,24,5,5,3,3,3,3,5
73003,M,15,5,5,3,3,3,3,5
99036,M,21,5,5,3,3,3,3,5
78751,M,37,5,5,3,3,3,3,5
94530,M,33,5,5,2,3,3,3,5
85142,M,40,5,5,3,3,3,3,5
30316,M,28,5,5,3,3,3,3,4
4240,M,19,5,5,3,3,3,3,5
10583,M,38,5,5,3,3,3,3,5
43206,M,36,4,4,3,3,3,3,4
80238,M,47,5,5,3,3,3,3,5
50010,M,35,5,5,3,3,3,3,5
48067,M,32,5,5,3,3,3,3,5
2052,M,36,5,5,3,3,3,3,5
     ,M,30,5,5,3,3,3,3,5
19067,M,52,5,5,3,3,3,3,5
76107,F,50,5,5,3,3,3,3,5
64831,M,35,5,5,3,3,3,3,5
60010,M,52,5,5,3,3,3,3,5
80403,M,11,5,5,3,3,3,3,5
80304,M,39,5,5,3,3,3,3,5
20774,M,9,5,5,3,3,3,3,5
2472,M,44,5,5,3,3,3,3,4
19335,M,58,5,5,3,3,3,3,5
33414,F,36,5,5,2,3,3,3,5
76126,M,47,5,5,3,3,3,3,5
65401,M,24,5,5,3,3,3,3,5
89503,M,19,5,5,3,3,3,3,5
1453,M,45,5,5,3,3,3,3,5
28209,M,43,5,5,3,3,3,3,5
80220,F,36,5,5,3,3,3,3,5
27516,F,10,5,5,3,3,3,3,5
80027,M,38,5,5,3,3,3,3,5
30043,F,42,5,5,3,3,3,3,5
17538,M,54,5,5,3,3,3,3,5
53716,M,27,5,5,3,3,3,3,5
30033,M,40,5,5,3,3,3,3,5
33196,F,29,5,5,3,3,3,3,5
68028,F,36,5,5,3,3,3,3,5
14850,M,25,5,5,3,3,3,3,4
22314,M,30,5,5,3,3,3,3,4
60304,M,16,5,5,3,3,3,3,5
73012,M,15,5,5,3,3,3,3,5
94024,M,21,5,5,3,3,3,3,5
90024,M,20,4,5,3,3,3,3,5
46062,M,14,5,5,3,3,3,3,5
47804,M,10,5,5,3,3,3,3,5
20010,M,35,5,5,3,3,3,3,4
65355,M,14,5,5,3,3,3,3,5
27516,M,15,5,5,3,3,3,3,5
